State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Enacted (Y/N),Act identifier,Enacted Date,Matched keywords
Iowa,86,HF538,COMMITTEE ON TRANSPORTATION (SUCCESSOR TO HSB 66),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF538&ga=86,bill_texts/GA86/HF538.txt,,,Chapter 8,,Foreign
Iowa,86,HF527,COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 201),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF527&ga=86,bill_texts/GA86/HF527.txt,,,Chapter 724,,"Immigration, Citizenship, Alien"
Iowa,86,HF524,COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 105),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF524&ga=86,bill_texts/GA86/HF524.txt,,,,,Citizenship
Iowa,86,HF516,KELLEY,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF516&ga=86,bill_texts/GA86/HF516.txt,,,,,Border
Iowa,86,SF37,WILHELM,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF37&ga=86,bill_texts/GA86/SF37.txt,,,Chapter 389,,Border
Iowa,86,SF183,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF183&ga=86,bill_texts/GA86/SF183.txt,,,,,Foreign
Iowa,86,SF179,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1011),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF179&ga=86,bill_texts/GA86/SF179.txt,,,,,Foreign
Iowa,86,SF114,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF114&ga=86,bill_texts/GA86/SF114.txt,,,,,Visa
Iowa,86,SF298,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1183),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF298&ga=86,bill_texts/GA86/SF298.txt,,,Chapter 531,,"Citizenship, Alien, Visa, Foreign"
Iowa,86,SF273,COMMITTEE ON HUMAN RESOURCES (SUCCESSOR TO SSB 1019),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF273&ga=86,bill_texts/GA86/SF273.txt,,,,,Foreign
Iowa,86,SF271,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1113),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF271&ga=86,bill_texts/GA86/SF271.txt,,,,,Foreign
Iowa,86,SF237,JOCHUM,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF237&ga=86,bill_texts/GA86/SF237.txt,,,Chapter 236,,Foreign
Iowa,86,SF231,"GARRETT, SEGEBART, BREITBACH, SCHULTZ, ROZENBOOM, BERTRAND, and COSTELLO",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF231&ga=86,bill_texts/GA86/SF231.txt,,,,,"Immigration, Alien"
Iowa,86,SF207,JOHNSON,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF207&ga=86,bill_texts/GA86/SF207.txt,,,Chapter 229,,Border
Iowa,86,SF397,COMMITTEE ON TRANSPORTATION (SUCCESSOR TO SSB 1069),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF397&ga=86,bill_texts/GA86/SF397.txt,,,Chapter 8,,Foreign
Iowa,86,SF389,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF389&ga=86,bill_texts/GA86/SF389.txt,,,,,"Citizenship, Alien"
Iowa,86,SF387,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF387&ga=86,bill_texts/GA86/SF387.txt,,,,,Foreign
Iowa,86,SF373,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1227),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF373&ga=86,bill_texts/GA86/SF373.txt,,,Chapter 64,,"Visa, Border, Foreign"
Iowa,86,SF372,COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO SSB 1172),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF372&ga=86,bill_texts/GA86/SF372.txt,,,Chapter 147,,Border
Iowa,86,SF346,"COMMITTEE ON COMMERCE (SUCCESSOR TO SSB 1086) (As Amended and Passed by the Senate March 25, 2015 )",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF346&ga=86,bill_texts/GA86/SF346.txt,,,Chapter 16,,Foreign
Iowa,86,SF336,COMMITTEE ON JUDICIARY (SUCCESSOR TO SF 237),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF336&ga=86,bill_texts/GA86/SF336.txt,,,Chapter 236,,Foreign
Iowa,86,SF332,COMMITTEE ON STATE GOVERNMENT (SUCCESSOR TO SSB 1133),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF332&ga=86,bill_texts/GA86/SF332.txt,,,,,"Immigration, Citizenship"
Iowa,86,SF327,SMITH,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF327&ga=86,bill_texts/GA86/SF327.txt,,,,,Border
Iowa,86,SF490,COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO SF 439) (SUCCESSOR TO SSB 1210),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF490&ga=86,bill_texts/GA86/SF490.txt,,,,,Visa
Iowa,86,SF481,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF481&ga=86,bill_texts/GA86/SF481.txt,,,Chapter 422,,Foreign
Iowa,86,SF425,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1251),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF425&ga=86,bill_texts/GA86/SF425.txt,,,Chapter 724,,"Immigration, Citizenship, Alien"
Iowa,86,SF417,BERTRAND,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF417&ga=86,bill_texts/GA86/SF417.txt,,,,,Citizenship
Iowa,86,HSB85,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB85&ga=86,bill_texts/GA86/HSB85.txt,,,Chapter 232,,Foreign
Iowa,86,HSB83,(PROPOSED DEPARTMENT OF PUBLIC HEALTH BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB83&ga=86,bill_texts/GA86/HSB83.txt,,,Chapter 1190,,Foreign
Iowa,86,HSB72,(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON VANDER LINDEN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB72&ga=86,bill_texts/GA86/HSB72.txt,,,Chapter 542,,Foreign
Iowa,86,HSB66,(PROPOSED DEPARTMENT OF TRANSPORTATION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB66&ga=86,bill_texts/GA86/HSB66.txt,,,Chapter 8,,Foreign
Iowa,86,HSB62,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON MILLER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB62&ga=86,bill_texts/GA86/HSB62.txt,,,,,Immigration
Iowa,86,HSB52,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB52&ga=86,bill_texts/GA86/HSB52.txt,,,Chapter 504,,Foreign
Iowa,86,HSB51,(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON VANDER LINDEN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB51&ga=86,bill_texts/GA86/HSB51.txt,,,Chapter 148,,Foreign
Iowa,86,HSB20,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON MILLER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB20&ga=86,bill_texts/GA86/HSB20.txt,,,,,Foreign
Iowa,86,HSB193,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB193&ga=86,bill_texts/GA86/HSB193.txt,,,Chapter 64,,"Visa, Border, Foreign"
Iowa,86,HSB160,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON MILLER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB160&ga=86,bill_texts/GA86/HSB160.txt,,,,,Border
Iowa,86,HSB158,(PROPOSED COMMITTEE ON STATE GOVERNMENT BILL BY CHAIRPERSON VANDER LINDEN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB158&ga=86,bill_texts/GA86/HSB158.txt,,,,,Border
Iowa,86,HSB151,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB151&ga=86,bill_texts/GA86/HSB151.txt,,,Chapter 531,,"Citizenship, Alien, Visa, Foreign"
Iowa,86,HSB141,(PROPOSED COMMITTEE ON COMMERCE BILL BY CHAIRPERSON COWNIE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB141&ga=86,bill_texts/GA86/HSB141.txt,,,Chapter 508,,Foreign
Iowa,86,HSB140,(PROPOSED DEPARTMENT OF COMMERCE/INSURANCE DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB140&ga=86,bill_texts/GA86/HSB140.txt,,,Chapter 507,,Foreign
Iowa,86,HSB139,(PROPOSED DEPARTMENT OF COMMERCE/INSURANCE DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB139&ga=86,bill_texts/GA86/HSB139.txt,,,Chapter 22,,Foreign
Iowa,86,HSB126,(PROPOSED DEPARTMENT OF HUMAN SERVICES BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB126&ga=86,bill_texts/GA86/HSB126.txt,,,Chapter 234,,Foreign
Iowa,86,HSB105,(PROPOSED JUDICIAL BRANCH BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB105&ga=86,bill_texts/GA86/HSB105.txt,,,,,Citizenship
Iowa,86,HSB247,(PROPOSED COMMITTEE ON APPROPRIATIONS BILL BY HOUSE APPROPRIATIONS SUBCOMMITTEE ON EDUCATION),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB247&ga=86,bill_texts/GA86/HSB247.txt,,,Chapter 284,,Migrant
Iowa,86,HSB222,(PROPOSED COMMITTEE ON GOVERNMENT OVERSIGHT BILL BY CHAIRPERSON KAUFMANN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB222&ga=86,bill_texts/GA86/HSB222.txt,,,Chapter 478,,Foreign
Iowa,86,HSB201,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB201&ga=86,bill_texts/GA86/HSB201.txt,,,Chapter 724,,"Immigration, Citizenship, Alien"
Iowa,86,HSB598,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB598&ga=86,bill_texts/GA86/HSB598.txt,,,Chapter 573,,Foreign
Iowa,86,HSB596,(PROPOSED COMMITTEE ON COMMERCE BILL BY CHAIRPERSON COWNIE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB596&ga=86,bill_texts/GA86/HSB596.txt,,,Chapter 524,,Foreign
Iowa,86,HSB593,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON MILLER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB593&ga=86,bill_texts/GA86/HSB593.txt,,,,,Foreign
Iowa,86,HSB561,(PROPOSED COMMITTEE ON AGRICULTURE BILL BY CHAIRPERSON HEIN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB561&ga=86,bill_texts/GA86/HSB561.txt,,,Chapter 181,,Foreign
Iowa,86,HSB558,(PROPOSED COMMITTEE ON PUBLIC SAFETY BILL BY CHAIRPERSON BAUDLER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB558&ga=86,bill_texts/GA86/HSB558.txt,,,,,"Immigration, Citizenship"
Iowa,86,HSB557,(PROPOSED DEPARTMENT OF COMMERCE/CREDIT UNION DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB557&ga=86,bill_texts/GA86/HSB557.txt,,,,,Visa
Iowa,86,HSB554,(PROPOSED COMMITTEE ON COMMERCE BILL BY CHAIRPERSON COWNIE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB554&ga=86,bill_texts/GA86/HSB554.txt,,,Chapter 476,,Foreign
Iowa,86,HSB553,(PROPOSED DEPARTMENT OF COMMERCE/ALCOHOLIC BEVERAGES DIVISION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB553&ga=86,bill_texts/GA86/HSB553.txt,,,Chapter 123,,Alien
Iowa,86,HSB547,(PROPOSED COMMITTEE ON LOCAL GOVERNMENT BILL BY CHAIRPERSON KOESTER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB547&ga=86,bill_texts/GA86/HSB547.txt,,,,,Alien
Iowa,86,HSB525,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB525&ga=86,bill_texts/GA86/HSB525.txt,,,Chapter 234,,Foreign
Iowa,86,HSB632,(PROPOSED COMMITTEE ON TRANSPORTATION BILL BY CHAIRPERSON BYRNES),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB632&ga=86,bill_texts/GA86/HSB632.txt,,,,,Foreign
Iowa,86,HSB620,(PROPOSED COMMITTEE ON EDUCATION BILL BY CHAIRPERSON JORGENSEN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB620&ga=86,bill_texts/GA86/HSB620.txt,,,Chapter 86,,Foreign
Iowa,86,HSB616,(PROPOSED COMMITTEE ON JUDICIARY BILL BY CHAIRPERSON BALTIMORE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB616&ga=86,bill_texts/GA86/HSB616.txt,,,Chapter 358,,"Citizenship, Alien, Border, Foreign"
Iowa,86,HSB615,(PROPOSED DEPARTMENT OF TRANSPORTATION BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB615&ga=86,bill_texts/GA86/HSB615.txt,,,,,Foreign
Iowa,86,HSB614,(PROPOSED SECRETARY OF STATE BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB614&ga=86,bill_texts/GA86/HSB614.txt,,,Chapter 488,,Foreign
Iowa,86,HSB608,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON MILLER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB608&ga=86,bill_texts/GA86/HSB608.txt,,,Chapter 251,,Visa
Iowa,87,HF79,"HUNTER, KEARNS, LENSING, KACENA, OLDSON, STAED, BENNETT, and MASCHER",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF79&ga=87,bill_texts/GA87/HF79.txt,,,Chapter 914,,Citizenship
Iowa,87,HF65,ABDUL-SAMAD,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF65&ga=87,bill_texts/GA87/HF65.txt,,,,,Foreign
Iowa,87,HF62,ISENHART,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF62&ga=87,bill_texts/GA87/HF62.txt,,,Chapter 490,,Foreign
Iowa,87,HF27,"HUNTER, R. SMITH, and NIELSEN",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF27&ga=87,bill_texts/GA87/HF27.txt,,,,,Citizenship
Iowa,87,HF22,HEDDENS,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF22&ga=87,bill_texts/GA87/HF22.txt,,,,,Immigration
Iowa,87,HF194,"HUNTER, OURTH, T. TAYLOR, ABDUL-SAMAD, STECKMAN, BROWN-POWERS, McCONKEY, WINCKLER, STAED, KACENA, and KEARNS",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF194&ga=87,bill_texts/GA87/HF194.txt,,,,,Citizenship
Iowa,87,HF192,"HUNTER, T. TAYLOR, ABDUL-SAMAD, STECKMAN, BROWN-POWERS, McCONKEY, WINCKLER, STAED, MILLER, MASCHER, KACENA, and KEARNS",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF192&ga=87,bill_texts/GA87/HF192.txt,,,,,"Citizenship, Foreign"
Iowa,87,HF164,HIGHFILL (COMPANION TO SF 24 BY ZAUN),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF164&ga=87,bill_texts/GA87/HF164.txt,,,,,Border
Iowa,87,HF127,"ANDERSON, M. SMITH, STAED, KACENA, HUNTER, LENSING, WINCKLER, and GASKILL",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF127&ga=87,bill_texts/GA87/HF127.txt,,,Chapter 709,,Foreign
Iowa,87,HF126,"ANDERSON, STAED, KACENA, HANSON, HUNTER, STECKMAN, LENSING, WINCKLER, GASKILL, and McCONKEY",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF126&ga=87,bill_texts/GA87/HF126.txt,,,,,Visa
Iowa,87,HF294,KLEIN,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF294&ga=87,bill_texts/GA87/HF294.txt,,,Chapter 21,,Visa
Iowa,87,HF287,ABDUL-SAMAD,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF287&ga=87,bill_texts/GA87/HF287.txt,,,Chapter 321,,"Immigration, Citizenship, Foreign"
Iowa,87,HF265,COMMITTEE ON PUBLIC SAFETY (SUCCESSOR TO HSB 67),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF265&ga=87,bill_texts/GA87/HF265.txt,,,,,"Immigration, Citizenship"
Iowa,87,HF247,WESSEL-KROESCHELL,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF247&ga=87,bill_texts/GA87/HF247.txt,,,,,Citizenship
Iowa,87,HF223,"WATTS, SHEETS, GASSMAN, SALMON, FISHER, HOLT, HEARTSILL, WHEELER, SIECK, McKEAN, HOLZ, and WORTHAN",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF223&ga=87,bill_texts/GA87/HF223.txt,,,,,Foreign
Iowa,87,HF220,"HEARTSILL, SHEETS, HINSON, WHEELER, CARLIN, WATTS, HOLT, GASSMAN, FISHER, MOMMSEN, HANUSA, BAUDLER, and KOESTER",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF220&ga=87,bill_texts/GA87/HF220.txt,,,,,"Immigration, Citizenship"
Iowa,87,HF205,"FISHER, SHEETS, HOLZ, SALMON, and WHEELER",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF205&ga=87,bill_texts/GA87/HF205.txt,,,,,"Immigration, Alien"
Iowa,87,HF394,COMMITTEE ON HUMAN RESOURCES (SUCCESSOR TO HSB 98),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF394&ga=87,bill_texts/GA87/HF394.txt,,,,,Foreign
Iowa,87,HF380,MOHR,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF380&ga=87,bill_texts/GA87/HF380.txt,,,Chapter 389,,Border
Iowa,87,HF378,ISENHART and ANDERSON,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF378&ga=87,bill_texts/GA87/HF378.txt,,,Chapter 179,,Foreign
Iowa,87,HF375,HEARTSILL,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF375&ga=87,bill_texts/GA87/HF375.txt,,,Chapter 236,,Foreign
Iowa,87,HF365,"MILLER, THEDE, HUNTER, HANSON, KACENA, STAED, ISENHART, GASKILL, KEARNS, BEARINGER, OURTH, STECKMAN, MASCHER, WINCKLER, LENSING, NIELSEN, R. SMITH, BRECKENRIDGE, McCONKEY, and WESSEL-KROESCHELL",,https://www.legis.iowa.gov/legislation/BillBook?ba=HF365&ga=87,bill_texts/GA87/HF365.txt,,,Chapter 914,,Citizenship
Iowa,87,HF336,ISENHART,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF336&ga=87,bill_texts/GA87/HF336.txt,,,Chapter 446,,Visa
Iowa,87,HF479,ISENHART,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF479&ga=87,bill_texts/GA87/HF479.txt,,,,,Immigration
Iowa,87,HF476,COMMITTEE ON JUDICIARY (SUCCESSOR TO HSB 104),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF476&ga=87,bill_texts/GA87/HF476.txt,,,Chapter 85,,Foreign
Iowa,87,HF435,GRASSLEY,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF435&ga=87,bill_texts/GA87/HF435.txt,,,,,Visa
Iowa,87,HF416,ISENHART,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF416&ga=87,bill_texts/GA87/HF416.txt,,,Chapter 21,,Visa
Iowa,87,HF538,COMMITTEE ON AGRICULTURE (SUCCESSOR TO HSB 135),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF538&ga=87,bill_texts/GA87/HF538.txt,,,Chapter 554,,Border
Iowa,87,HF525,COMMITTEE ON COMMERCE (SUCCESSOR TO HSB 118),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF525&ga=87,bill_texts/GA87/HF525.txt,,,,,Visa
Iowa,87,HF502,ANDERSON,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF502&ga=87,bill_texts/GA87/HF502.txt,,,,,Foreign
Iowa,87,HF654,COMMITTEE ON APPROPRIATIONS (SUCCESSOR TO HSB 205) (COMPANION TO SF 513 BY COMMITTEE ON APPROPRIATIONS),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF654&ga=87,bill_texts/GA87/HF654.txt,,,Chapter 21,,Alien
Iowa,87,HF641,COMMITTEE ON APPROPRIATIONS (SUCCESSOR TO HSB 203),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF641&ga=87,bill_texts/GA87/HF641.txt,,,Chapter 1134,,Foreign
Iowa,87,HF638,COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO HSB 180),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF638&ga=87,bill_texts/GA87/HF638.txt,,,Chapter 504,,Foreign
Iowa,87,HF623,ANDERSON,,https://www.legis.iowa.gov/legislation/BillBook?ba=HF623&ga=87,bill_texts/GA87/HF623.txt,,,Chapter 915,,Migrant
Iowa,87,HF615,COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO HF 494) (SUCCESSOR TO HSB 150),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF615&ga=87,bill_texts/GA87/HF615.txt,,,Chapter 423,,Foreign
Iowa,87,HF612,COMMITTEE ON WAYS AND MEANS (SUCCESSOR TO HF 538) (SUCCESSOR TO HSB 135),,https://www.legis.iowa.gov/legislation/BillBook?ba=HF612&ga=87,bill_texts/GA87/HF612.txt,,,Chapter 554,,Border
Iowa,87,SF91,JOCHUM,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF91&ga=87,bill_texts/GA87/SF91.txt,,,,,Foreign
Iowa,87,SF64,PETERSEN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF64&ga=87,bill_texts/GA87/SF64.txt,,,,,"Immigration, Citizenship"
Iowa,87,SF47,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF47&ga=87,bill_texts/GA87/SF47.txt,,,,,Foreign
Iowa,87,SF38,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF38&ga=87,bill_texts/GA87/SF38.txt,,,Chapter 422,,Foreign
Iowa,87,SF24,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF24&ga=87,bill_texts/GA87/SF24.txt,,,,,Border
Iowa,87,SF22,PETERSEN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF22&ga=87,bill_texts/GA87/SF22.txt,,,Chapter 236,,Foreign
Iowa,87,SF194,DANIELSON,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF194&ga=87,bill_texts/GA87/SF194.txt,,,Chapter 124,,Foreign
Iowa,87,SF172,"GARRETT, SCHULTZ, COSTELLO, GREENE, SEGEBART, ROZENBOOM, BREITBACH, ANDERSON, SHIPLEY, KRAAYENBRINK, C. JOHNSON, BERTRAND, ZAUN, GUTH, CHELGREN, KAPUCIAN, DAWSON, ZUMBACH, and EDLER",,https://www.legis.iowa.gov/legislation/BillBook?ba=SF172&ga=87,bill_texts/GA87/SF172.txt,,,,,"Immigration, Alien"
Iowa,87,SF149,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF149&ga=87,bill_texts/GA87/SF149.txt,,,,,Visa
Iowa,87,SF145,CHAPMAN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF145&ga=87,bill_texts/GA87/SF145.txt,,,,,Citizenship
Iowa,87,SF122,PETERSEN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF122&ga=87,bill_texts/GA87/SF122.txt,,,Chapter 232,,Immigration
Iowa,87,SF110,BOLKCOM,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF110&ga=87,bill_texts/GA87/SF110.txt,,,Chapter 179,,Foreign
Iowa,87,SF245,JOCHUM,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF245&ga=87,bill_texts/GA87/SF245.txt,,,,,Foreign
Iowa,87,SF231,COMMITTEE ON COMMERCE (SUCCESSOR TO SSB 1040),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF231&ga=87,bill_texts/GA87/SF231.txt,,,,,Alien
Iowa,87,SF221,ZAUN,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF221&ga=87,bill_texts/GA87/SF221.txt,,,Chapter 490,,Foreign
Iowa,87,SF384,COMMITTEE ON JUDICIARY (SUCCESSOR TO SSB 1131) (COMPANION TO LSB 2125HV BY COMMITTEE ON JUDICIARY),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF384&ga=87,bill_texts/GA87/SF384.txt,,,Chapter 284,,Visa
Iowa,87,SF381,MATHIS,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF381&ga=87,bill_texts/GA87/SF381.txt,,,,,Citizenship
Iowa,87,SF348,BOLKCOM,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF348&ga=87,bill_texts/GA87/SF348.txt,,,Chapter 49,,Border
Iowa,87,SF481,,,https://www.legis.iowa.gov/legislation/BillBook?ba=SF481&ga=87,bill_texts/GA87/SF481.txt,,,Chapter 321,,"Immigration, Citizenship, Alien, Migrant"
Iowa,87,SF412,COMMITTEE ON JUDICIARY (SUCCESSOR TO SF 172),,https://www.legis.iowa.gov/legislation/BillBook?ba=SF412&ga=87,bill_texts/GA87/SF412.txt,,,,,"Immigration, Alien"
Iowa,87,HSB99,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON FRY),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB99&ga=87,bill_texts/GA87/HSB99.txt,,,Chapter 147,,Border
Iowa,87,HSB98,(PROPOSED BOARD OF NURSING BILL),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB98&ga=87,bill_texts/GA87/HSB98.txt,,,,,Foreign
Iowa,87,HSB67,(PROPOSED COMMITTEE ON PUBLIC SAFETY BILL BY CHAIRPERSON BAUDLER),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB67&ga=87,bill_texts/GA87/HSB67.txt,,,,,"Immigration, Citizenship"
Iowa,87,HSB42,(PROPOSED COMMITTEE ON COMMERCE BILL BY CHAIRPERSON COWNIE),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB42&ga=87,bill_texts/GA87/HSB42.txt,,,,,Citizenship
Iowa,87,HSB25,(PROPOSED COMMITTEE ON HUMAN RESOURCES BILL BY CHAIRPERSON FRY),,https://www.legis.iowa.gov/legislation/BillBook?ba=HSB25&ga=87,bill_texts/GA87/HSB25.txt,,,Chapter 148,,Foreign
