State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,135,SB319,,,https://legislature.ohio.gov/legislation/135/sb319,ohio_bill_texts\GA135_SB319.txt,,,Citizenship,10-31-2024,,,,,N,
Ohio,135,SB324,,,https://legislature.ohio.gov/legislation/135/sb324,ohio_bill_texts\GA135_SB324.txt,,,Citizenship,11-6-2024,,,,,N,
Ohio,135,SB325,,,https://legislature.ohio.gov/legislation/135/sb325,ohio_bill_texts\GA135_SB325.txt,,,Border; Foreign,11-6-2024,,,,,N,
Ohio,135,SB328,,,https://legislature.ohio.gov/legislation/135/sb328,ohio_bill_texts\GA135_SB328.txt,,,Foreign,11-12-2024,,,,,N,
Ohio,135,SB338,,,https://legislature.ohio.gov/legislation/135/sb338,ohio_bill_texts\GA135_SB338.txt,,,Foreign,11-26-2024,,,,,N,
Ohio,135,SB339,,,https://legislature.ohio.gov/legislation/135/sb339,ohio_bill_texts\GA135_SB339.txt,,,Immigration; Visa,12-4-2024,,,,,N,
Ohio,135,SB342,,,https://legislature.ohio.gov/legislation/135/sb342,ohio_bill_texts\GA135_SB342.txt,,,Border; Foreign,4-16-2024,,,,,N,
Ohio,135,HB5,,,https://legislature.ohio.gov/legislation/135/hb5,ohio_bill_texts\GA135_HB5.txt,,,Immigration; Citizenship; Visa; Foreign,2-15-2023,,6-27-2023,11-20-2024,,Y,12-19-2024
Ohio,135,HB12,,,https://legislature.ohio.gov/legislation/135/hb12,ohio_bill_texts\GA135_HB12.txt,,,Immigration; Citizenship; Alien; Migrant; Border; Foreign,2-15-2023,,,,,N,
Ohio,135,HB20,,,https://legislature.ohio.gov/legislation/135/hb20,ohio_bill_texts\GA135_HB20.txt,,,Foreign,2-15-2023,,,,,N,
Ohio,135,HB23,,,https://legislature.ohio.gov/legislation/135/hb23,ohio_bill_texts\GA135_HB23.txt,,,Citizenship; Border; Foreign,2-15-2023,6-30-2023,3-1-2023,3-23-2023,,Y,3-31-2023
Ohio,135,HB26,,,https://legislature.ohio.gov/legislation/135/hb26,ohio_bill_texts\GA135_HB26.txt,,,Border,2-15-2023,,12-6-2023,,,N,
Ohio,135,HB33,,,https://legislature.ohio.gov/legislation/135/hb33,ohio_bill_texts\GA135_HB33.txt,,,Immigration; Citizenship; Alien; Migrant; Border; Foreign,2-15-2023,7-4-2023,12-13-2023,1-24-2024,,Y,7-4-2023
Ohio,135,HB37,,,https://legislature.ohio.gov/legislation/135/hb37,ohio_bill_texts\GA135_HB37.txt,,,Foreign,2-15-2023,,5-22-2024,12-18-2024,,Y,1-8-2025
Ohio,135,HB51,,,https://legislature.ohio.gov/legislation/135/hb51,ohio_bill_texts\GA135_HB51.txt,,,Immigration; Citizenship; Alien; Foreign,2-15-2023,,,,,N,
Ohio,135,HB53,,,https://legislature.ohio.gov/legislation/135/hb53,ohio_bill_texts\GA135_HB53.txt,,,Foreign,2-16-2023,,,,,N,
Ohio,135,HB58,,,https://legislature.ohio.gov/legislation/135/hb58,ohio_bill_texts\GA135_HB58.txt,,,Foreign,2-16-2023,,,,,N,
Ohio,135,HB69,,,https://legislature.ohio.gov/legislation/135/hb69,ohio_bill_texts\GA135_HB69.txt,,,Foreign,2-27-2023,,,,,N,
Ohio,135,HB76,,,https://legislature.ohio.gov/legislation/135/hb76,ohio_bill_texts\GA135_HB76.txt,,,Foreign,2-27-2023,,6-14-2023,,,N,
Ohio,135,HB77,,,https://legislature.ohio.gov/legislation/135/hb77,ohio_bill_texts\GA135_HB77.txt,,,Foreign,2-27-2023,,4-24-2024,12-18-2024,,Y,1-8-2025
Ohio,135,HB81,,,https://legislature.ohio.gov/legislation/135/hb81,ohio_bill_texts\GA135_HB81.txt,,,Border,2-27-2023,,11-29-2023,11-13-2024,,Y,12-19-2024
Ohio,135,HB86,,,https://legislature.ohio.gov/legislation/135/hb86,ohio_bill_texts\GA135_HB86.txt,,,Foreign,2-28-2023,,6-21-2023,12-6-2023,,N,
Ohio,135,HB97,,,https://legislature.ohio.gov/legislation/135/hb97,ohio_bill_texts\GA135_HB97.txt,,,Foreign,3-7-2023,,,,,N,
Ohio,135,HB101,,,https://legislature.ohio.gov/legislation/135/hb101,ohio_bill_texts\GA135_HB101.txt,,,Citizenship; Foreign,3-9-2023,4-30-2024,6-14-2023,12-13-2023,,Y,1-30-2024
Ohio,135,HB102,,,https://legislature.ohio.gov/legislation/135/hb102,ohio_bill_texts\GA135_HB102.txt,,,Foreign,3-14-2023,,,,,N,
Ohio,135,HB109,,,https://legislature.ohio.gov/legislation/135/hb109,ohio_bill_texts\GA135_HB109.txt,,,Foreign,3-14-2023,,,,,N,
Ohio,135,HB112,,,https://legislature.ohio.gov/legislation/135/hb112,ohio_bill_texts\GA135_HB112.txt,,,Citizenship; Foreign,3-14-2023,,,,,N,
Ohio,135,HB114,,,https://legislature.ohio.gov/legislation/135/hb114,ohio_bill_texts\GA135_HB114.txt,,,Foreign,3-16-2023,,6-14-2023,5-8-2024,,N,
Ohio,135,HB118,,,https://legislature.ohio.gov/legislation/135/hb118,ohio_bill_texts\GA135_HB118.txt,,,Foreign,3-16-2023,,,,,N,
Ohio,135,HB123,,,https://legislature.ohio.gov/legislation/135/hb123,ohio_bill_texts\GA135_HB123.txt,,,Border,3-21-2023,,,,,N,
Ohio,135,HB127,,,https://legislature.ohio.gov/legislation/135/hb127,ohio_bill_texts\GA135_HB127.txt,,,Immigration; Citizenship; Alien,3-21-2023,,,,,N,
Ohio,135,HB129,,,https://legislature.ohio.gov/legislation/135/hb129,ohio_bill_texts\GA135_HB129.txt,,,Foreign,3-22-2023,,6-21-2023,,,N,
Ohio,135,HB149,,,https://legislature.ohio.gov/legislation/135/hb149,ohio_bill_texts\GA135_HB149.txt,,,Border,4-4-2023,,,,,N,
Ohio,135,HB150,,,https://legislature.ohio.gov/legislation/135/hb150,ohio_bill_texts\GA135_HB150.txt,,,Citizenship,4-4-2023,,,,,N,
Ohio,135,HB151,,,https://legislature.ohio.gov/legislation/135/hb151,ohio_bill_texts\GA135_HB151.txt,,,Immigration; Foreign,4-6-2023,,,,,N,
Ohio,135,HB155,,,https://legislature.ohio.gov/legislation/135/hb155,ohio_bill_texts\GA135_HB155.txt,,,Foreign,4-20-2023,,,,,N,
Ohio,135,HB158,,,https://legislature.ohio.gov/legislation/135/hb158,ohio_bill_texts\GA135_HB158.txt,,,Foreign,4-25-2023,,6-27-2023,5-22-2024,,Y,7-24-2024
Ohio,135,HB163,,,https://legislature.ohio.gov/legislation/135/hb163,ohio_bill_texts\GA135_HB163.txt,,,Foreign,5-1-2023,,,,,N,
Ohio,135,HB165,,,https://legislature.ohio.gov/legislation/135/hb165,ohio_bill_texts\GA135_HB165.txt,,,Border,5-2-2023,,12-6-2023,,,N,
Ohio,135,HB166,,,https://legislature.ohio.gov/legislation/135/hb166,ohio_bill_texts\GA135_HB166.txt,,,Foreign,5-8-2023,,,,,N,
Ohio,135,HB168,,,https://legislature.ohio.gov/legislation/135/hb168,ohio_bill_texts\GA135_HB168.txt,,,Foreign,5-8-2023,,,,,N,
Ohio,135,HB170,,,https://legislature.ohio.gov/legislation/135/hb170,ohio_bill_texts\GA135_HB170.txt,,,Immigration; Citizenship; Alien; Visa; Foreign,5-9-2023,,,,,N,
Ohio,135,HB171,,,https://legislature.ohio.gov/legislation/135/hb171,ohio_bill_texts\GA135_HB171.txt,,,Foreign,5-10-2023,,,,,N,
Ohio,135,HB174,,,https://legislature.ohio.gov/legislation/135/hb174,ohio_bill_texts\GA135_HB174.txt,,,Migrant,5-16-2023,,,,,N,
Ohio,135,HB185,,,https://legislature.ohio.gov/legislation/135/hb185,ohio_bill_texts\GA135_HB185.txt,,,Foreign,5-23-2023,,,,,N,
Ohio,135,HB186,,,https://legislature.ohio.gov/legislation/135/hb186,ohio_bill_texts\GA135_HB186.txt,,,Foreign,5-24-2023,,,,,N,
Ohio,135,HB189,,,https://legislature.ohio.gov/legislation/135/hb189,ohio_bill_texts\GA135_HB189.txt,,,Foreign,5-30-2023,,,,,N,
Ohio,135,HB192,,,https://legislature.ohio.gov/legislation/135/hb192,ohio_bill_texts\GA135_HB192.txt,,,Foreign,5-30-2023,,,,,N,
Ohio,135,HB212,,,https://legislature.ohio.gov/legislation/135/hb212,ohio_bill_texts\GA135_HB212.txt,,,Foreign,6-13-2023,,,,,N,
Ohio,135,HB228,,,https://legislature.ohio.gov/legislation/135/hb228,ohio_bill_texts\GA135_HB228.txt,,,Foreign,6-27-2023,,,,,N,
Ohio,135,HB230,,,https://legislature.ohio.gov/legislation/135/hb230,ohio_bill_texts\GA135_HB230.txt,,,Foreign,6-27-2023,,4-24-2024,,,N,
Ohio,135,HB237,,,https://legislature.ohio.gov/legislation/135/hb237,ohio_bill_texts\GA135_HB237.txt,,,Border; Foreign,7-11-2023,,,,,N,
Ohio,135,HB238,,,https://legislature.ohio.gov/legislation/135/hb238,ohio_bill_texts\GA135_HB238.txt,,,Citizenship; Foreign,7-11-2023,4-9-2025,2-7-2024,12-11-2024,,Y,1-8-2025
Ohio,135,HB250,,,https://legislature.ohio.gov/legislation/135/hb250,ohio_bill_texts\GA135_HB250.txt,,,Citizenship; Foreign,8-1-2023,8-14-2024,11-15-2023,4-24-2024,,Y,5-15-2024
Ohio,135,HB259,,,https://legislature.ohio.gov/legislation/135/hb259,ohio_bill_texts\GA135_HB259.txt,,,Foreign,9-12-2023,,,,,N,
Ohio,135,HB268,,,https://legislature.ohio.gov/legislation/135/hb268,ohio_bill_texts\GA135_HB268.txt,,,Border,9-12-2023,,12-13-2023,,,N,
Ohio,135,HB289,,,https://legislature.ohio.gov/legislation/135/hb289,ohio_bill_texts\GA135_HB289.txt,,,Immigration,10-2-2023,,6-12-2024,12-11-2024,,Y,12-19-2024
Ohio,135,HB294,,,https://legislature.ohio.gov/legislation/135/hb294,ohio_bill_texts\GA135_HB294.txt,,,Border,10-10-2023,,,,,N,
Ohio,135,HB301,,,https://legislature.ohio.gov/legislation/135/hb301,ohio_bill_texts\GA135_HB301.txt,,,Foreign,10-18-2023,,4-24-2024,6-26-2024,,Y,7-24-2024
Ohio,135,HB305,,,https://legislature.ohio.gov/legislation/135/hb305,ohio_bill_texts\GA135_HB305.txt,,,Foreign,10-18-2023,,12-13-2023,5-22-2024,,N,
Ohio,135,HB309,,,https://legislature.ohio.gov/legislation/135/hb309,ohio_bill_texts\GA135_HB309.txt,,,Immigration; Citizenship; Alien,10-30-2023,,,,,N,
Ohio,135,HB315,,,https://legislature.ohio.gov/legislation/135/hb315,ohio_bill_texts\GA135_HB315.txt,,,Citizenship; Foreign,11-2-2023,4-3-2025,6-26-2024,12-11-2024,,Y,1-2-2025
Ohio,135,HB327,,,https://legislature.ohio.gov/legislation/135/hb327,ohio_bill_texts\GA135_HB327.txt,,,Immigration,11-13-2023,,6-12-2024,,,N,
Ohio,135,HB334,,,https://legislature.ohio.gov/legislation/135/hb334,ohio_bill_texts\GA135_HB334.txt,,,Immigration; Alien,11-21-2023,,,,,N,
Ohio,135,HB343,,,https://legislature.ohio.gov/legislation/135/hb343,ohio_bill_texts\GA135_HB343.txt,,,Citizenship; Foreign,11-29-2023,,,,,N,
Ohio,135,HB346,,,https://legislature.ohio.gov/legislation/135/hb346,ohio_bill_texts\GA135_HB346.txt,,,Immigration; Citizenship; Alien,11-30-2023,,,,,N,
Ohio,135,HB354,,,https://legislature.ohio.gov/legislation/135/hb354,ohio_bill_texts\GA135_HB354.txt,,,Foreign,12-5-2023,,,,,N,
